SMILES
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)Br)OCc1ccccc1
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)F)OCc1ccccc1
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccccc1)C
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)CC)OC
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)Br)OC
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)F)OC
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)CCl)OC
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccccc1C(F)(F)F)OC
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)C(F)(F)F)OC
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)C)O)O
c1c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)CCl)OCc1ccccc1
c1(cc(c(c(c1)OC)O)Br)/C=C/C(=O)c1c(cc(oc1=O)C)O
c1(c(c(c(c(c1)OC)O)Br)Br)/C=C/C(=O)c1c(cc(oc1=O)C)O
c1(c(c(c(c(c1)O)O)Br)Br)/C=C/C(=O)c1c(cc(oc1=O)C)O
c1(c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)Br)OCc1ccc(cc1)C)OC
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C=O)OCC
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CC)OCC
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CCC)OCC
c1(c(c(c(c(c1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)C)Br)Br)O)O
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C1=NC(=O)CS1)OCC
COc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C=O
COc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C=O
COc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)C
COc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)C
COc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CC
COc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CC
COc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CCC
COc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CCC
COc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=S)N
COc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C1=NC(=O)CS1
COc1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C1=NC(=O)CS1
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)OCc1ccccc1)O)O
c1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)C
c1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CC
c1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CC
c1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CCC
c1ccc(cc1)C1=NN([C@@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CCC
c1(c(c(cc(c1)c1oc(cn1)c1ccc(cc1)OCc1ccccc1)Br)O)O
c1(c(c(c(c(c1)c1oc(cn1)c1ccc(cc1)OCc1ccccc1)Br)Br)O)O
c1(c(c(cc(c1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)OC)Br)O)O
c1(c(c(c(c(c1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)OC)Br)Br)O)O
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)C(C)C)O)O
c1(c(c(cc(c1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)C(C)C)Br)O)O
c1(c(c(c(c(c1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)C(C)C)Br)Br)O)O
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccccc1
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)C(F)(F)F
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1c(cccc1)OC
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)Br
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1cc(ccc1)Br
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)OCc1ccccc1
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1cc(c(cc1)F)F
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)Oc1ccccc1
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)Oc1ccc(cc1)C
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)Oc1ccc(cc1)OC
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)Oc1ccc(cc1)C
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)Oc1ccc(cc1)OCC
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)Oc1ccc(cc1)OCC
c1(c(c(c(c(c1)c1oc(cn1)c1ccc(cc1)Oc1ccccc1)Br)Br)O)O
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1ccc(cc1)Oc1ccc(cc1)CCOC
c1(c(c(c(c(c1)[C@@H]1CC(=NN1C(=O)C)c1ccc(cc1)Oc1ccc(cc1)OCC)Br)Br)O)O
c1(c(c(c(c(c1)[C@H]1CC(=NN1C(=S)N)c1ccc(cc1)Oc1ccc(cc1)OCC)Br)Br)O)O
c1(c(c(c(c(c1)[C@@H]1CC(=NN1C(=S)N)c1ccc(cc1)Oc1ccc(cc1)OCC)Br)Br)O)O
c1(c(c(c(c(c1)/C=C/C(=O)c1ccc(cc1)Oc1ccc(cc1)OCC)Br)Br)O)O
c1(c(ccc(c1)/C=C/C(=O)c1ccc(cc1)Oc1ccc(cc1)OCC)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1c1nc2c(s1)cccc2)c1ccccc1)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1c1nc2c(s1)cccc2)c1ccc(cc1)O)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1c1nc2c(s1)cccc2)c1ccc(cc1)O)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=S)N)c1ccc(cc1)O)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1C(=S)N)c1ccc(cc1)O)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CCCCCCC)c1ccccc1)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1C(=O)CCCCCCC)c1ccccc1)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=S)N)c1ccc(cc1)Br)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1C(=S)N)c1ccc(cc1)Br)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1Cc1ccccc1)c1ccc(cc1)OC)O)O
c1(c(cc(cc1)c1oc(nn1)SCCCCCCO)O)O
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)Oc1ccccc1
c1(c(c(c(c(c1)/C=C/C(=O)c1ccc(cc1)O)Br)Br)O)O
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1ccc(cc1)C
c1c(c(cc(c1)[C@H]1CC(=NN1C=O)c1ccc(cc1)OC)O)O
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1ccc(cc1)OC
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1ccc(cc1)Cl
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1ccc(cc1)OC(F)(F)F
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1cccc(c1)Br
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1cccc(c1)C#N
c1ccc2c(c1)cc(cc2)/C=C(\F)/S(=O)(=O)c1ccc2c(c1)cccc2
c1(c(cc(cc1)/C=C(\F)/S(=O)(=O)c1ccc(cc1)C)OC)OC
c1c(c(cc(c1)[C@@H]1CC(=NN1C=O)c1ccc(cc1)OC)O)O
c1(ccc(cc1)/C=C(\F)/S(=O)(=O)c1ccc(cc1)C)C(=O)OC
c1(/C=C(\F)/S(=O)(=O)c2ccc(cc2)C)cc2c(cc1)cc(cc2)OC
c1(/C=C(\F)/S(=O)(=O)c2ccc(cc2)C)cc2c(nc1)cccc2
c1(c(ccc(c1)[C@H]1CC(=NN1C(=O)c1ccccc1)c1ccccc1)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)Oc1ccccc1)c1ccc(cc1)OC)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1Cc1ccccc1)c1ccccc1)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1C=O)c1ccc(cc1)Oc1ccc(cc1)OCC)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CC)c1ccc(cc1)Oc1ccc(cc1)OCC)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CC)c1ccc(cc1)OC)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1C(=O)CC)c1ccc(cc1)OC)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CCC)c1ccccc1)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)C)c1ccc(cc1)O)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CC)c1ccc(cc1)O)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CCC)c1ccc(cc1)O)O)O
c1(c(cc(cc1)c1oc(cn1)c1cc(c(cc1)OC)Br)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CO)c1ccccc1)O)O
c1(c(c(c(c(c1)[C@@H]1CC(=NN1)/C(=C/C=C\Oc1ccc(cc1)OCC)/C)Br)Br)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CC)c1ccc(cc1)Oc1ccccc1)O)O
c1(c(c(cc(c1)c1oc(cn1)c1cc(c(cc1)OC)Br)Br)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C=O)c1ccc(cc1)Br)O)O
c1c(c(cc(c1)[C@@H]1CC(=NN1C=O)c1ccc(cc1)Br)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)C)c1ccc(cc1)Br)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CC)c1ccc(cc1)Br)O)O
c1(ccc(c(c1)OC)O)/C=C/C(=O)c1c(cc(oc1=O)C)O
c1(ccc(c(c1)O)O)/C=C/C(=O)c1c(cc(oc1=O)C)O
c1(cc(c(c(c1)O)O)Br)/C=C/C(=O)c1c(cc(oc1=O)C)O
c1(c(ccc(c1)c1oc(nn1)NC(=O)c1ccccc1)OCc1ccc(cc1)C)OC
c1(c(ccc(c1)c1oc(nn1)NC(=O)c1cccc(c1)C)OCc1ccc(cc1)C)OC
c1(c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)OC)OCc1ccc(cc1)C)OC
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CCCC)c1ccccc1)O)O
c1(c(ccc(c1)c1oc(nn1)NC(=O)c1ccc(cc1)CCl)OCc1ccc(cc1)C)OC
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C=O)OCC
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CC)OCC
c1c(ccc(c1)Oc1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)CCC)OCC
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)CCCCC)c1ccccc1)O)O
c1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C=O
c1ccc(cc1)C1=NN([C@H](C1)c1cc(c(c(c1Br)Br)O)O)C(=O)C
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)OC)O)O
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)OCC)O)O
c1(c(c(cc(c1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)OCC)Br)O)O
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)Oc1ccc(cc1)CCOC)O)O
c1(c(cc(cc1)c1oc(nn1)SCc1ccccc1)O)O
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
C(=O)(CSc1oc(nn1)c1cc(c(cc1)O)O)OCC
c1(c(c(c(c(c1)[C@H]1CC(=NN1C(=O)C)c1ccc(cc1)Oc1ccc(cc1)OCC)Br)Br)O)O
c1(c(cc(cc1)c1oc(cn1)c1ccc(cc1)Oc1ccccc1)O)O
c1c(c(cc(c1)[C@H]1CC(=NN1C(=O)C)c1ccc(cc1)OC)O)O
